#Enter number of particles (N): #Enter density (rho): #Enter initial temperature (T): #Enter runtime: #Enter time step (dt): #Enter random seed: #Enter burn-in time (burninTime): 
#N=343 L=7.000000 T=0.100000 runtime=40.000000 dt=0.010000 seed=13 burninTime=0.900000
# time     E         U          K         T   <[H-<H>]^2>
34.590000 -3.857327 -5.667215 1.809888 1.206592 0.001347
34.600000 -3.857854 -5.683216 1.825363 1.216908 0.001347
34.610000 -3.859106 -5.687004 1.827898 1.218599 0.001347
34.620000 -3.858360 -5.664904 1.806544 1.204363 0.001347
34.630000 -3.856101 -5.630925 1.774824 1.183216 0.001347
34.640000 -3.855358 -5.618804 1.763446 1.175631 0.001347
34.650000 -3.856785 -5.638769 1.781984 1.187989 0.001347
34.660000 -3.858059 -5.668353 1.810295 1.206863 0.001347
34.670000 -3.858444 -5.684460 1.826016 1.217344 0.001347
34.680000 -3.857753 -5.680181 1.822428 1.214952 0.001347
34.690000 -3.856576 -5.666295 1.809719 1.206479 0.001347
34.700000 -3.856084 -5.661268 1.805184 1.203456 0.001347
34.710000 -3.857440 -5.670965 1.813525 1.209017 0.001346
34.720000 -3.858378 -5.675643 1.817265 1.211510 0.001347
34.730000 -3.857559 -5.660097 1.802538 1.201692 0.001346
34.740000 -3.856390 -5.634334 1.777944 1.185296 0.001346
34.750000 -3.856799 -5.614737 1.757938 1.171958 0.001346
34.760000 -3.856667 -5.600360 1.743694 1.162463 0.001346
34.770000 -3.854731 -5.597599 1.742868 1.161912 0.001346
34.780000 -3.855415 -5.629999 1.774583 1.183056 0.001346
34.790000 -3.858532 -5.684309 1.825777 1.217184 0.001346
34.800000 -3.859260 -5.714823 1.855563 1.237042 0.001347
34.810000 -3.858238 -5.705734 1.847497 1.231664 0.001347
34.820000 -3.857410 -5.669804 1.812394 1.208262 0.001347
34.830000 -3.856191 -5.623619 1.767429 1.178286 0.001346
34.840000 -3.855939 -5.585805 1.729867 1.153244 0.001346
34.850000 -3.855594 -5.562253 1.706659 1.137773 0.001346
34.860000 -3.854565 -5.557489 1.702924 1.135283 0.001347
34.870000 -3.854156 -5.583245 1.729088 1.152726 0.001347
34.880000 -3.855938 -5.639847 1.783909 1.189273 0.001347
34.890000 -3.857647 -5.699500 1.841853 1.227902 0.001347
34.900000 -3.858162 -5.734424 1.876262 1.250841 0.001347
34.910000 -3.857192 -5.736895 1.879703 1.253135 0.001347
34.920000 -3.857466 -5.718533 1.861068 1.240712 0.001347
34.930000 -3.858353 -5.678676 1.820323 1.213549 0.001347
34.940000 -3.856623 -5.612068 1.755445 1.170297 0.001346
34.950000 -3.853972 -5.548835 1.694863 1.129909 0.001347
34.960000 -3.854031 -5.530672 1.676642 1.117761 0.001348
34.970000 -3.855377 -5.562249 1.706871 1.137914 0.001348
34.980000 -3.856998 -5.623671 1.766673 1.177782 0.001348
34.990000 -3.859612 -5.685516 1.825905 1.217270 0.001348
35.000000 -3.860208 -5.708993 1.848784 1.232523 0.001349
35.010000 -3.857935 -5.686468 1.828533 1.219022 0.001349
35.020000 -3.857108 -5.650020 1.792912 1.195274 0.001349
35.030000 -3.856605 -5.619941 1.763336 1.175557 0.001349
35.040000 -3.854865 -5.612766 1.757901 1.171934 0.001349
35.050000 -3.857894 -5.648662 1.790767 1.193845 0.001349
35.060000 -3.860788 -5.685361 1.824573 1.216382 0.001351
35.070000 -3.858477 -5.679152 1.820676 1.213784 0.001351
35.080000 -3.855010 -5.657215 1.802205 1.201470 0.001351
35.090000 -3.855537 -5.664496 1.808959 1.205973 0.001351
35.100000 -3.858057 -5.692746 1.834689 1.223126 0.001351
35.110000 -3.858748 -5.703601 1.844853 1.229902 0.001351
35.120000 -3.858423 -5.682197 1.823774 1.215849 0.001351
35.130000 -3.858230 -5.633040 1.774810 1.183206 0.001351
35.140000 -3.855412 -5.570311 1.714899 1.143266 0.001351
35.150000 -3.851979 -5.544218 1.692239 1.128159 0.001353
35.160000 -3.856166 -5.600490 1.744324 1.162883 0.001353
35.170000 -3.860631 -5.681817 1.821187 1.214124 0.001355
35.180000 -3.860616 -5.715553 1.854937 1.236625 0.001356
35.190000 -3.857941 -5.696992 1.839051 1.226034 0.001356
35.200000 -3.855595 -5.666715 1.811120 1.207413 0.001356
35.210000 -3.856938 -5.658127 1.801189 1.200792 0.001356
35.220000 -3.858017 -5.656791 1.798774 1.199183 0.001356
35.230000 -3.857424 -5.645890 1.788466 1.192311 0.001355
35.240000 -3.856399 -5.631421 1.775022 1.183348 0.001355
35.250000 -3.856917 -5.625967 1.769050 1.179367 0.001355
35.260000 -3.856996 -5.626061 1.769065 1.179377 0.001355
35.270000 -3.856425 -5.636196 1.779771 1.186514 0.001355
35.280000 -3.858882 -5.659821 1.800939 1.200626 0.001355
35.290000 -3.858412 -5.665950 1.807538 1.205025 0.001355
35.300000 -3.857661 -5.653173 1.795511 1.197007 0.001355
35.310000 -3.855087 -5.637327 1.782240 1.188160 0.001355
35.320000 -3.855612 -5.650138 1.794526 1.196351 0.001355
35.330000 -3.857068 -5.683477 1.826410 1.217607 0.001355
35.340000 -3.857321 -5.709714 1.852393 1.234929 0.001355
35.350000 -3.857526 -5.716430 1.858904 1.239269 0.001354
35.360000 -3.857379 -5.698569 1.841190 1.227460 0.001354
35.370000 -3.855714 -5.661722 1.806008 1.204005 0.001354
35.380000 -3.854049 -5.634985 1.780936 1.187291 0.001355
35.390000 -3.856256 -5.639417 1.783161 1.188774 0.001355
35.400000 -3.857462 -5.647819 1.790358 1.193572 0.001355
35.410000 -3.857326 -5.640660 1.783333 1.188889 0.001354
35.420000 -3.855697 -5.622185 1.766488 1.177659 0.001354
35.430000 -3.854262 -5.617179 1.762917 1.175278 0.001355
35.440000 -3.855340 -5.643960 1.788621 1.192414 0.001355
35.450000 -3.857616 -5.684614 1.826999 1.217999 0.001355
35.460000 -3.857889 -5.704831 1.846942 1.231295 0.001355
35.470000 -3.857161 -5.696499 1.839338 1.226225 0.001354
35.480000 -3.856996 -5.668900 1.811904 1.207936 0.001354
35.490000 -3.856453 -5.627615 1.771162 1.180775 0.001354
35.500000 -3.854652 -5.585372 1.730720 1.153813 0.001354
35.510000 -3.854443 -5.568323 1.713880 1.142587 0.001355
35.520000 -3.856613 -5.578844 1.722230 1.148154 0.001355
35.530000 -3.857425 -5.587428 1.730003 1.153335 0.001355
35.540000 -3.856832 -5.579886 1.723054 1.148703 0.001354
35.550000 -3.856047 -5.564509 1.708462 1.138975 0.001354
35.560000 -3.854485 -5.558559 1.704073 1.136049 0.001355
35.570000 -3.856176 -5.582077 1.725901 1.150601 0.001354
35.580000 -3.858815 -5.611854 1.753039 1.168693 0.001355
35.590000 -3.858764 -5.609414 1.750650 1.167100 0.001355
35.600000 -3.856630 -5.574906 1.718276 1.145517 0.001355
35.610000 -3.855417 -5.540509 1.685092 1.123395 0.001355
35.620000 -3.855272 -5.529374 1.674101 1.116068 0.001355
35.630000 -3.855279 -5.548248 1.692969 1.128646 0.001355
35.640000 -3.856780 -5.592623 1.735843 1.157228 0.001355
35.650000 -3.857807 -5.636952 1.779145 1.186097 0.001355
35.660000 -3.858678 -5.658912 1.800234 1.200156 0.001355
35.670000 -3.858137 -5.645426 1.787289 1.191526 0.001355
35.680000 -3.855349 -5.609367 1.754018 1.169345 0.001355
35.690000 -3.854097 -5.594216 1.740119 1.160079 0.001355
35.700000 -3.856268 -5.618614 1.762347 1.174898 0.001355
35.710000 -3.857658 -5.652795 1.795137 1.196758 0.001355
35.720000 -3.857858 -5.672026 1.814168 1.209446 0.001355
35.730000 -3.857967 -5.670737 1.812770 1.208513 0.001355
35.740000 -3.857550 -5.649273 1.791723 1.194482 0.001355
35.750000 -3.856460 -5.615420 1.758960 1.172640 0.001355
35.760000 -3.855719 -5.585591 1.729872 1.153248 0.001355
35.770000 -3.855941 -5.570225 1.714284 1.142856 0.001354
35.780000 -3.855369 -5.569115 1.713746 1.142497 0.001354
35.790000 -3.855683 -5.588546 1.732863 1.155242 0.001354
35.800000 -3.857178 -5.623595 1.766417 1.177611 0.001354
35.810000 -3.859035 -5.650408 1.791373 1.194249 0.001355
35.820000 -3.858059 -5.644063 1.786004 1.190669 0.001354
35.830000 -3.855158 -5.619349 1.764191 1.176127 0.001355
35.840000 -3.855241 -5.615479 1.760238 1.173492 0.001355
35.850000 -3.857274 -5.632951 1.775678 1.183785 0.001354
35.860000 -3.858026 -5.643483 1.785457 1.190305 0.001354
35.870000 -3.857132 -5.635471 1.778339 1.185559 0.001354
35.880000 -3.855447 -5.624506 1.769059 1.179373 0.001354
35.890000 -3.857429 -5.630147 1.772718 1.181812 0.001354
35.900000 -3.857242 -5.632135 1.774893 1.183262 0.001354
35.910000 -3.856689 -5.629918 1.773229 1.182153 0.001354
35.920000 -3.857824 -5.630891 1.773067 1.182045 0.001354
35.930000 -3.857172 -5.624828 1.767656 1.178438 0.001353
35.940000 -3.855798 -5.620356 1.764558 1.176372 0.001353
35.950000 -3.856144 -5.634484 1.778340 1.185560 0.001353
35.960000 -3.858317 -5.657788 1.799471 1.199647 0.001353
35.970000 -3.858748 -5.657924 1.799176 1.199451 0.001353
35.980000 -3.856211 -5.628634 1.772423 1.181615 0.001353
35.990000 -3.853999 -5.607219 1.753220 1.168814 0.001354
36.000000 -3.856009 -5.623798 1.767789 1.178526 0.001354
36.010000 -3.858166 -5.652055 1.793889 1.195926 0.001354
36.020000 -3.857989 -5.658189 1.800200 1.200133 0.001354
36.030000 -3.857223 -5.639269 1.782047 1.188031 0.001354
36.040000 -3.854278 -5.611107 1.756828 1.171219 0.001354
36.050000 -3.854059 -5.615812 1.761753 1.174502 0.001355
36.060000 -3.857191 -5.656520 1.799329 1.199553 0.001355
36.070000 -3.858564 -5.685206 1.826642 1.217761 0.001355
36.080000 -3.857649 -5.676143 1.818493 1.212329 0.001355
36.090000 -3.856444 -5.641399 1.784955 1.189970 0.001354
36.100000 -3.856610 -5.601048 1.744438 1.162958 0.001354
36.110000 -3.857131 -5.559158 1.702027 1.134684 0.001354
36.120000 -3.856016 -5.517487 1.661471 1.107647 0.001354
36.130000 -3.854705 -5.496571 1.641866 1.094577 0.001354
36.140000 -3.855615 -5.515159 1.659543 1.106362 0.001354
36.150000 -3.857437 -5.558158 1.700721 1.133814 0.001354
36.160000 -3.858642 -5.593845 1.735203 1.156802 0.001354
36.170000 -3.857565 -5.602133 1.744568 1.163045 0.001354
36.180000 -3.854789 -5.596957 1.742169 1.161446 0.001354
36.190000 -3.854582 -5.615606 1.761024 1.174016 0.001355
36.200000 -3.857154 -5.660266 1.803112 1.202075 0.001354
36.210000 -3.858096 -5.696146 1.838050 1.225367 0.001354
36.220000 -3.858137 -5.705688 1.847551 1.231701 0.001354
36.230000 -3.858285 -5.687729 1.829444 1.219629 0.001354
36.240000 -3.857409 -5.645776 1.788367 1.192245 0.001354
36.250000 -3.855322 -5.600365 1.745043 1.163362 0.001354
36.260000 -3.854322 -5.586467 1.732145 1.154763 0.001355
36.270000 -3.855643 -5.620360 1.764717 1.176478 0.001355
36.280000 -3.859428 -5.676542 1.817114 1.211409 0.001355
36.290000 -3.860695 -5.698019 1.837324 1.224883 0.001357
36.300000 -3.857952 -5.663084 1.805132 1.203421 0.001357
36.310000 -3.853980 -5.611413 1.757432 1.171621 0.001357
36.320000 -3.853454 -5.599889 1.746434 1.164290 0.001358
36.330000 -3.855962 -5.637031 1.781070 1.187380 0.001358
36.340000 -3.857862 -5.685942 1.828080 1.218720 0.001358
36.350000 -3.858395 -5.713973 1.855578 1.237052 0.001358
36.360000 -3.858247 -5.710114 1.851867 1.234578 0.001358
36.370000 -3.858082 -5.677815 1.819733 1.213155 0.001358
36.380000 -3.858198 -5.624762 1.766564 1.177709 0.001358
36.390000 -3.855776 -5.562692 1.706916 1.137944 0.001358
36.400000 -3.854589 -5.532303 1.677715 1.118476 0.001358
36.410000 -3.856042 -5.555198 1.699157 1.132771 0.001358
36.420000 -3.857788 -5.609874 1.752086 1.168057 0.001358
36.430000 -3.858517 -5.665242 1.806725 1.204483 0.001358
36.440000 -3.858398 -5.703335 1.844937 1.229958 0.001358
36.450000 -3.857853 -5.721644 1.863791 1.242527 0.001358
36.460000 -3.857505 -5.725290 1.867785 1.245190 0.001358
36.470000 -3.856843 -5.719625 1.862782 1.241855 0.001358
36.480000 -3.857392 -5.713120 1.855728 1.237152 0.001358
36.490000 -3.859298 -5.697969 1.838671 1.225781 0.001358
36.500000 -3.857987 -5.655017 1.797029 1.198020 0.001358
36.510000 -3.855178 -5.607472 1.752295 1.168196 0.001358
36.520000 -3.855691 -5.596494 1.740803 1.160535 0.001358
36.530000 -3.858005 -5.617963 1.759957 1.173305 0.001358
36.540000 -3.859453 -5.639237 1.779784 1.186523 0.001359
36.550000 -3.859051 -5.637294 1.778243 1.185495 0.001359
36.560000 -3.856302 -5.618235 1.761934 1.174623 0.001359
36.570000 -3.854445 -5.619361 1.764915 1.176610 0.001359
36.580000 -3.855864 -5.664184 1.808320 1.205547 0.001359
36.590000 -3.859010 -5.728417 1.869406 1.246271 0.001359
36.600000 -3.860925 -5.761455 1.900530 1.267020 0.001361
36.610000 -3.860129 -5.731739 1.871610 1.247740 0.001362
36.620000 -3.855774 -5.655249 1.799474 1.199649 0.001362
36.630000 -3.853316 -5.597175 1.743859 1.162573 0.001363
36.640000 -3.855646 -5.595309 1.739663 1.159775 0.001363
36.650000 -3.858266 -5.619635 1.761370 1.174246 0.001363
36.660000 -3.857741 -5.631157 1.773416 1.182278 0.001363
36.670000 -3.856583 -5.632167 1.775583 1.183722 0.001362
36.680000 -3.857181 -5.637031 1.779849 1.186566 0.001362
36.690000 -3.856866 -5.641272 1.784406 1.189604 0.001362
36.700000 -3.856462 -5.647693 1.791230 1.194153 0.001362
36.710000 -3.856224 -5.661746 1.805521 1.203681 0.001362
36.720000 -3.856502 -5.685104 1.828602 1.219068 0.001362
36.730000 -3.858172 -5.709579 1.851407 1.234271 0.001362
36.740000 -3.858835 -5.710790 1.851955 1.234636 0.001362
36.750000 -3.857745 -5.678865 1.821120 1.214080 0.001362
36.760000 -3.856918 -5.629044 1.772126 1.181417 0.001361
36.770000 -3.856298 -5.577379 1.721081 1.147387 0.001361
36.780000 -3.855322 -5.537270 1.681948 1.121298 0.001361
36.790000 -3.855171 -5.523321 1.668150 1.112100 0.001361
36.800000 -3.856274 -5.536904 1.680630 1.120420 0.001361
36.810000 -3.858115 -5.559878 1.701763 1.134509 0.001361
36.820000 -3.857868 -5.566901 1.709033 1.139356 0.001361
36.830000 -3.856252 -5.561910 1.705658 1.137105 0.001361
36.840000 -3.856377 -5.565408 1.709031 1.139354 0.001361
36.850000 -3.856343 -5.578100 1.721757 1.147838 0.001361
36.860000 -3.856890 -5.597389 1.740499 1.160333 0.001360
36.870000 -3.857099 -5.614306 1.757207 1.171472 0.001360
36.880000 -3.857062 -5.623300 1.766238 1.177492 0.001360
36.890000 -3.857743 -5.621778 1.764035 1.176023 0.001360
36.900000 -3.857800 -5.601205 1.743405 1.162270 0.001360
36.910000 -3.856787 -5.564440 1.707653 1.138435 0.001360
36.920000 -3.856174 -5.531023 1.674849 1.116566 0.001360
36.930000 -3.856439 -5.514917 1.658478 1.105652 0.001359
36.940000 -3.855478 -5.518360 1.662882 1.108588 0.001359
36.950000 -3.857191 -5.548125 1.690934 1.127289 0.001359
36.960000 -3.858835 -5.578454 1.719619 1.146413 0.001359
36.970000 -3.857689 -5.583676 1.725987 1.150658 0.001359
36.980000 -3.856698 -5.576131 1.719434 1.146289 0.001359
36.990000 -3.856927 -5.570947 1.714020 1.142680 0.001359
37.000000 -3.856728 -5.569145 1.712417 1.141611 0.001359
37.010000 -3.856660 -5.574433 1.717773 1.145182 0.001359
37.020000 -3.857607 -5.587279 1.729673 1.153115 0.001358
37.030000 -3.858056 -5.594379 1.736323 1.157549 0.001358
37.040000 -3.855925 -5.591045 1.735121 1.156747 0.001358
37.050000 -3.856511 -5.599472 1.742961 1.161974 0.001358
37.060000 -3.858427 -5.609441 1.751014 1.167343 0.001358
37.070000 -3.857322 -5.594091 1.736770 1.157846 0.001358
37.080000 -3.853782 -5.570875 1.717093 1.144728 0.001359
37.090000 -3.853508 -5.589693 1.736185 1.157457 0.001360
37.100000 -3.857060 -5.653998 1.796939 1.197959 0.001360
37.110000 -3.860064 -5.710976 1.850912 1.233942 0.001360
37.120000 -3.860877 -5.713979 1.853102 1.235401 0.001362
37.130000 -3.858548 -5.655271 1.796724 1.197816 0.001362
37.140000 -3.854760 -5.576578 1.721817 1.147878 0.001362
37.150000 -3.853659 -5.537690 1.684031 1.122687 0.001363
37.160000 -3.855027 -5.558482 1.703455 1.135636 0.001363
37.170000 -3.857548 -5.615844 1.758296 1.172197 0.001363
37.180000 -3.860164 -5.665533 1.805370 1.203580 0.001364
37.190000 -3.859595 -5.667519 1.807924 1.205283 0.001365
37.200000 -3.856081 -5.630918 1.774837 1.183225 0.001364
37.210000 -3.854460 -5.607943 1.753483 1.168988 0.001365
37.220000 -3.856893 -5.622934 1.766040 1.177360 0.001365
37.230000 -3.858283 -5.644480 1.786196 1.190798 0.001365
37.240000 -3.857801 -5.649312 1.791511 1.194341 0.001365
37.250000 -3.857347 -5.640736 1.783388 1.188926 0.001364
37.260000 -3.855114 -5.630694 1.775580 1.183720 0.001365
37.270000 -3.855196 -5.648653 1.793457 1.195638 0.001365
37.280000 -3.858441 -5.691472 1.833031 1.222020 0.001365
37.290000 -3.859536 -5.713651 1.854114 1.236076 0.001365
37.300000 -3.856847 -5.701637 1.844790 1.229860 0.001365
37.310000 -3.856829 -5.689536 1.832708 1.221805 0.001365
37.320000 -3.857870 -5.684050 1.826180 1.217453 0.001365
37.330000 -3.859275 -5.670984 1.811709 1.207806 0.001365
37.340000 -3.858729 -5.632408 1.773678 1.182452 0.001365
37.350000 -3.855413 -5.580652 1.725240 1.150160 0.001365
37.360000 -3.855485 -5.562578 1.707093 1.138062 0.001365
37.370000 -3.857351 -5.580283 1.722932 1.148621 0.001365
37.380000 -3.857233 -5.607033 1.749800 1.166533 0.001365
37.390000 -3.858215 -5.636438 1.778223 1.185482 0.001365
37.400000 -3.858696 -5.654075 1.795379 1.196919 0.001365
37.410000 -3.858592 -5.651421 1.792829 1.195219 0.001365
37.420000 -3.857616 -5.632265 1.774649 1.183099 0.001365
37.430000 -3.855977 -5.614035 1.758058 1.172039 0.001365
37.440000 -3.855668 -5.620811 1.765143 1.176762 0.001365
37.450000 -3.856849 -5.656621 1.799773 1.199848 0.001365
37.460000 -3.859118 -5.700461 1.841343 1.227562 0.001365
37.470000 -3.859799 -5.718460 1.858661 1.239108 0.001366
37.480000 -3.857763 -5.701690 1.843928 1.229285 0.001366
37.490000 -3.856146 -5.679217 1.823071 1.215380 0.001366
37.500000 -3.856873 -5.673291 1.816419 1.210946 0.001365
37.510000 -3.857917 -5.673561 1.815644 1.210429 0.001365
37.520000 -3.857899 -5.663103 1.805204 1.203469 0.001365
37.530000 -3.856474 -5.641268 1.784794 1.189863 0.001365
37.540000 -3.855523 -5.626874 1.771351 1.180901 0.001365
37.550000 -3.855905 -5.633605 1.777699 1.185133 0.001365
37.560000 -3.856405 -5.657175 1.800769 1.200513 0.001365
37.570000 -3.856674 -5.689304 1.832630 1.221753 0.001365
37.580000 -3.858211 -5.720514 1.862303 1.241536 0.001365
37.590000 -3.858788 -5.727725 1.868937 1.245958 0.001365
37.600000 -3.858186 -5.701008 1.842822 1.228548 0.001365
